Animal Number,Group Number,Days In Milk,Lactation Number,Date,Parlor Name,Parlor Number,Session Number,Batch Number,MPC Number,Id Time,Begin Time,Milk duration (mm:ss),End Time,Yield,Rel. Yield (%),Yield First 2 Min.,ECM Yield,Low Yield,Second Lap
5408,5,44,1,5/17/2017,Parlor1,1,1,7,1,,5/17/2017 9:30 AM,08:03,9:38 AM,0.78,100.00,0.65,,Unchecked,Unchecked
4065,4,60,1,5/17/2017,Parlor1,1,2,1,8,,5/17/2017 1:01 PM,05:53,1:06 PM,1.72,226.00,0.23,,Unchecked,Unchecked
4573,4,55,1,5/17/2017,Parlor1,1,2,1,7,,5/17/2017 1:00 PM,05:45,1:06 PM,2.42,163.00,0.95,,Unchecked,Unchecked
4550,4,56,1,5/17/2017,Parlor1,1,2,1,6,,5/17/2017 1:00 PM,09:44,1:10 PM,7.24,201.00,0.00,,Unchecked,Unchecked
4587,4,60,1,5/17/2017,Parlor1,1,2,1,5,,5/17/2017 1:00 PM,08:29,1:08 PM,4.81,137.00,0.85,,Unchecked,Unchecked
5407,4,56,1,5/17/2017,Parlor1,1,2,2,3,,5/17/2017 12:59 PM,07:07,1:06 PM,4.10,108.00,1.18,,Unchecked,Unchecked
4546,4,57,1,5/17/2017,Parlor1,1,2,2,4,,5/17/2017 1:00 PM,11:03,1:11 PM,5.10,150.00,0.70,,Unchecked,Unchecked
4548,4,57,1,5/17/2017,Parlor1,1,2,2,2,,5/17/2017 12:59 PM,11:53,1:11 PM,6.64,188.00,2.10,,Unchecked,Unchecked
4581,4,57,1,5/17/2017,Parlor1,1,2,2,1,,5/17/2017 12:59 PM,18:29,1:17 PM,4.70,158.00,0.95,,Unchecked,Unchecked
4560,3,54,1,5/17/2017,Parlor1,1,2,3,8,,5/17/2017 1:15 PM,05:54,1:21 PM,3.19,79.00,0.00,,Checked,Unchecked
4535,3,52,1,5/17/2017,Parlor1,1,2,3,7,,5/17/2017 1:15 PM,03:25,1:18 PM,2.54,117.00,1.18,,Unchecked,Unchecked
5403,3,53,1,5/17/2017,Parlor1,1,2,3,6,,5/17/2017 1:15 PM,02:38,1:17 PM,3.47,132.00,3.34,,Unchecked,Unchecked
4583,4,58,1,5/17/2017,Parlor1,1,2,3,5,,5/17/2017 1:14 PM,04:27,1:19 PM,4.75,158.00,2.60,,Unchecked,Unchecked
5402,2,51,1,5/17/2017,Parlor1,1,2,4,3,,5/17/2017 1:24 PM,02:35,1:27 PM,2.95,186.00,2.80,,Unchecked,Unchecked
4525,3,52,1,5/17/2017,Parlor1,1,2,4,4,,5/17/2017 1:23 PM,04:27,1:28 PM,3.89,139.00,2.00,,Unchecked,Unchecked
5409,3,53,1,5/17/2017,Parlor1,1,2,4,2,,5/17/2017 1:25 PM,04:49,1:30 PM,4.66,154.00,0.03,,Unchecked,Unchecked
4551,3,52,1,5/17/2017,Parlor1,1,2,4,1,,5/17/2017 1:25 PM,03:51,1:28 PM,3.98,117.00,2.50,,Unchecked,Unchecked
4585,2,50,1,5/17/2017,Parlor1,1,2,5,8,,5/17/2017 1:35 PM,02:21,1:37 PM,3.47,148.00,3.35,,Unchecked,Unchecked
4536,2,51,1,5/17/2017,Parlor1,1,2,5,7,,5/17/2017 1:35 PM,03:50,1:39 PM,4.10,163.00,1.80,,Unchecked,Unchecked
4066,3,55,1,5/17/2017,Parlor1,1,2,5,6,,5/17/2017 1:35 PM,06:28,1:41 PM,5.06,130.00,1.43,,Unchecked,Unchecked
4586,2,55,1,5/17/2017,Parlor1,1,2,5,5,,5/17/2017 1:35 PM,07:05,1:42 PM,1.81,93.00,0.88,,Unchecked,Unchecked
4545,2,47,1,5/17/2017,Parlor1,1,2,6,3,,5/17/2017 1:40 PM,06:17,1:47 PM,4.28,186.00,2.63,,Unchecked,Unchecked
4575,2,48,1,5/17/2017,Parlor1,1,2,6,4,,5/17/2017 1:41 PM,08:13,1:50 PM,3.22,150.00,1.85,,Unchecked,Unchecked
4537,2,48,1,5/17/2017,Parlor1,1,2,6,2,,5/17/2017 1:41 PM,13:55,1:55 PM,3.63,200.00,1.95,,Unchecked,Unchecked
4577,2,48,1,5/17/2017,Parlor1,1,2,6,1,,5/17/2017 1:42 PM,06:50,1:48 PM,2.38,171.00,1.10,,Unchecked,Unchecked
4528,2,45,1,5/17/2017,Parlor1,1,2,0,5,,5/17/2017 1:47 PM,01:36,1:49 PM,0.75,0.00,0.83,,Unchecked,Unchecked
4582,3,52,1,5/17/2017,Parlor1,1,2,0,6,,5/17/2017 1:47 PM,02:36,1:50 PM,5.51,0.00,1.73,,Unchecked,Unchecked
5408,5,44,1,5/17/2017,Parlor1,1,2,0,7,,5/17/2017 1:47 PM,01:37,1:49 PM,3.33,0.00,0.93,,Unchecked,Unchecked
4065,4,60,1,5/17/2017,Parlor1,1,3,3,8,,5/17/2017 3:39 PM,01:36,3:40 PM,0.00,0.00,0.00,,Checked,Unchecked
5407,4,56,1,5/17/2017,Parlor1,1,3,2,3,,5/17/2017 3:39 PM,03:17,3:43 PM,2.14,92.00,1.30,,Unchecked,Unchecked
4587,4,60,1,5/17/2017,Parlor1,1,3,3,7,,5/17/2017 3:40 PM,08:03,3:48 PM,6.08,200.00,1.20,,Unchecked,Unchecked
4573,4,55,1,5/17/2017,Parlor1,1,3,2,2,,5/17/2017 3:39 PM,05:38,3:45 PM,0.44,52.00,0.35,,Checked,Unchecked
4550,4,56,1,5/17/2017,Parlor1,1,3,2,1,,5/17/2017 3:41 PM,05:01,3:46 PM,3.17,153.00,0.90,,Unchecked,Unchecked
4546,4,57,1,5/17/2017,Parlor1,1,3,3,6,,5/17/2017 3:44 PM,13:30,3:58 PM,3.14,161.00,1.30,,Unchecked,Unchecked
4581,4,57,1,5/17/2017,Parlor1,1,3,3,5,,5/17/2017 3:44 PM,12:43,3:56 PM,2.64,154.00,0.80,,Unchecked,Unchecked
4535,3,52,1,5/17/2017,Parlor1,1,3,4,3,,5/17/2017 3:56 PM,03:16,3:59 PM,2.99,241.00,1.88,,Unchecked,Unchecked
4066,3,55,1,5/17/2017,Parlor1,1,3,4,4,,5/17/2017 3:56 PM,04:32,4:00 PM,2.02,104.00,0.48,,Unchecked,Unchecked
5403,3,53,1,5/17/2017,Parlor1,1,3,4,2,,5/17/2017 3:56 PM,01:58,3:58 PM,2.27,151.00,2.28,,Unchecked,Unchecked
4548,4,57,1,5/17/2017,Parlor1,1,3,4,1,,5/17/2017 3:55 PM,04:26,4:00 PM,3.29,147.00,1.55,,Unchecked,Unchecked
5409,3,53,1,5/17/2017,Parlor1,1,3,5,8,,5/17/2017 4:06 PM,03:48,4:10 PM,2.09,116.00,0.00,,Unchecked,Unchecked
5402,2,51,1,5/17/2017,Parlor1,1,3,5,7,,5/17/2017 4:05 PM,04:55,4:10 PM,0.83,87.00,0.50,,Unchecked,Unchecked
4525,3,52,1,5/17/2017,Parlor1,1,3,5,6,,5/17/2017 4:04 PM,02:57,4:07 PM,2.01,128.00,1.68,,Unchecked,Unchecked
4551,3,52,1,5/17/2017,Parlor1,1,3,5,5,,5/17/2017 4:04 PM,03:15,4:07 PM,2.31,108.00,1.73,,Unchecked,Unchecked
4537,2,48,1,5/17/2017,Parlor1,1,3,6,3,,5/17/2017 4:14 PM,10:43,4:25 PM,1.64,241.00,0.98,,Unchecked,Unchecked
4577,2,48,1,5/17/2017,Parlor1,1,3,6,4,,5/17/2017 4:14 PM,02:41,4:17 PM,1.04,135.00,0.83,,Unchecked,Unchecked
4560,3,54,1,5/17/2017,Parlor1,1,3,6,2,,5/17/2017 4:13 PM,04:44,4:18 PM,3.98,145.00,1.48,,Unchecked,Unchecked
4586,2,55,1,5/17/2017,Parlor1,1,3,6,1,,5/17/2017 4:13 PM,02:41,4:15 PM,0.85,66.00,0.63,,Checked,Unchecked
4585,2,50,1,5/17/2017,Parlor1,1,3,7,8,,5/17/2017 4:21 PM,01:50,4:23 PM,2.34,156.00,2.38,,Unchecked,Unchecked
4575,2,48,1,5/17/2017,Parlor1,1,3,7,7,,5/17/2017 4:19 PM,03:25,4:23 PM,1.24,100.00,8.09,,Unchecked,Unchecked
4545,2,47,1,5/17/2017,Parlor1,1,3,7,6,,5/17/2017 4:19 PM,03:24,4:22 PM,1.64,122.00,0.63,,Unchecked,Unchecked
4582,3,52,1,5/17/2017,Parlor1,1,3,7,5,,5/17/2017 4:19 PM,02:36,4:21 PM,1.87,39.00,1.53,,Checked,Unchecked
4536,2,51,1,5/17/2017,Parlor1,1,3,8,3,,5/17/2017 4:29 PM,03:15,4:32 PM,2.61,146.00,1.73,,Unchecked,Unchecked
5408,5,44,1,5/17/2017,Parlor1,1,3,8,4,,5/17/2017 4:34 PM,01:37,4:35 PM,0.47,100.00,0.55,,Unchecked,Unchecked
4528,2,45,1,5/17/2017,Parlor1,1,3,8,2,,5/17/2017 4:33 PM,01:36,4:35 PM,0.48,73.00,0.48,,Checked,Unchecked
4548,4,57,1,5/18/2017,Parlor1,1,1,1,3,,5/18/2017 8:23 AM,13:53,8:37 AM,15.58,127.00,2.10,,Unchecked,Unchecked
4573,4,55,1,5/18/2017,Parlor1,1,1,1,4,,5/18/2017 8:23 AM,06:24,8:30 AM,3.35,70.00,0.75,,Checked,Unchecked
5407,4,56,1,5/18/2017,Parlor1,1,1,1,2,,5/18/2017 8:23 AM,11:23,8:34 AM,10.26,72.00,1.15,,Checked,Unchecked
4587,4,60,1,5/18/2017,Parlor1,1,1,1,1,,5/18/2017 8:22 AM,11:23,8:34 AM,10.47,88.00,1.08,,Unchecked,Unchecked
4065,4,60,1,5/18/2017,Parlor1,1,1,2,8,,5/18/2017 8:28 AM,04:34,8:33 AM,1.09,41.00,0.05,,Checked,Unchecked
4546,4,57,1,5/18/2017,Parlor1,1,1,2,7,,5/18/2017 8:27 AM,08:42,8:36 AM,9.72,83.00,1.60,,Unchecked,Unchecked
4581,4,57,1,5/18/2017,Parlor1,1,1,2,6,,5/18/2017 8:27 AM,14:23,8:41 AM,10.51,98.00,0.80,,Unchecked,Unchecked
4583,4,58,1,5/18/2017,Parlor1,1,1,2,5,,5/18/2017 8:27 AM,08:00,8:35 AM,10.34,107.00,2.68,,Unchecked,Unchecked
4535,3,52,1,5/18/2017,Parlor1,1,1,3,3,,5/18/2017 8:43 AM,04:59,8:48 AM,4.98,68.00,1.93,,Checked,Unchecked
4066,3,55,1,5/18/2017,Parlor1,1,1,3,4,,5/18/2017 8:44 AM,12:58,8:57 AM,10.86,79.00,0.88,,Checked,Unchecked
4551,3,52,1,5/18/2017,Parlor1,1,1,3,2,,5/18/2017 8:43 AM,09:07,8:52 AM,13.06,105.00,2.78,,Unchecked,Unchecked
4550,4,56,1,5/18/2017,Parlor1,1,1,3,1,,5/18/2017 8:43 AM,12:42,8:55 AM,12.99,101.00,1.13,,Unchecked,Unchecked
5402,2,51,1,5/18/2017,Parlor1,1,1,4,8,,5/18/2017 8:49 AM,02:16,8:51 AM,2.78,52.00,2.68,,Checked,Unchecked
4560,3,54,1,5/18/2017,Parlor1,1,1,4,7,,5/18/2017 8:48 AM,13:32,9:01 AM,15.40,106.00,1.48,,Unchecked,Unchecked
4525,3,52,1,5/18/2017,Parlor1,1,1,4,6,,5/18/2017 8:48 AM,10:02,8:58 AM,9.22,97.00,2.20,,Unchecked,Unchecked
5403,3,53,1,5/18/2017,Parlor1,1,1,4,5,,5/18/2017 8:47 AM,06:20,8:54 AM,12.28,132.00,4.08,,Unchecked,Unchecked
4582,3,52,1,5/18/2017,Parlor1,1,1,5,3,,5/18/2017 9:07 AM,08:24,9:16 AM,14.06,122.00,2.45,,Unchecked,Unchecked
4545,2,47,1,5/18/2017,Parlor1,1,1,5,4,,5/18/2017 9:08 AM,08:55,9:17 AM,12.25,140.00,1.73,,Unchecked,Unchecked
4586,2,55,1,5/18/2017,Parlor1,1,1,5,2,,5/18/2017 9:03 AM,08:53,9:12 AM,6.83,92.00,0.98,,Unchecked,Unchecked
5409,3,53,1,5/18/2017,Parlor1,1,1,5,1,,5/18/2017 9:03 AM,06:49,9:09 AM,12.36,111.00,2.73,,Unchecked,Unchecked
4577,2,48,1,5/18/2017,Parlor1,1,1,6,8,,5/18/2017 9:15 AM,08:59,9:24 AM,4.27,87.00,0.83,,Unchecked,Unchecked
4536,2,51,1,5/18/2017,Parlor1,1,1,6,7,,5/18/2017 9:14 AM,07:51,9:22 AM,11.49,94.00,2.70,,Unchecked,Unchecked
4537,2,48,1,5/18/2017,Parlor1,1,1,6,6,,5/18/2017 9:14 AM,13:32,9:27 AM,5.79,105.00,0.88,,Unchecked,Unchecked
4575,2,48,1,5/18/2017,Parlor1,1,1,6,5,,5/18/2017 9:13 AM,08:57,9:22 AM,9.57,120.00,1.75,,Unchecked,Unchecked
4585,2,50,1,5/18/2017,Parlor1,1,1,7,3,,5/18/2017 9:25 AM,05:42,9:30 AM,12.38,117.00,5.40,,Unchecked,Unchecked
5408,5,44,1,5/18/2017,Parlor1,1,1,7,4,,5/18/2017 9:24 AM,01:48,9:26 AM,0.83,27.00,0.80,,Checked,Unchecked
4528,2,45,1,5/18/2017,Parlor1,1,1,7,2,,5/18/2017 9:24 AM,02:41,9:27 AM,1.67,78.00,1.35,,Checked,Unchecked
4065,4,60,1,5/18/2017,Parlor1,1,2,1,8,,5/18/2017 12:52 PM,01:37,12:54 PM,0.71,95.00,0.73,,Unchecked,Unchecked
5407,4,56,1,5/18/2017,Parlor1,1,2,1,7,,5/18/2017 12:52 PM,07:28,12:59 PM,6.20,153.00,0.95,,Unchecked,Unchecked
4581,4,57,1,5/18/2017,Parlor1,1,2,1,6,,5/18/2017 12:51 PM,13:39,1:04 PM,9.23,200.00,0.00,,Unchecked,Unchecked
4587,4,60,1,5/18/2017,Parlor1,1,2,1,5,,5/18/2017 12:51 PM,17:13,1:08 PM,1.95,57.00,1.10,,Checked,Unchecked
5409,3,53,1,5/18/2017,Parlor1,1,2,2,8,,5/18/2017 1:20 PM,03:12,1:23 PM,4.20,141.00,2.83,,Unchecked,Unchecked
4560,3,54,1,5/18/2017,Parlor1,1,2,2,7,,5/18/2017 1:19 PM,05:20,1:24 PM,4.72,114.00,1.20,,Unchecked,Unchecked
5403,3,53,1,5/18/2017,Parlor1,1,2,2,6,,5/18/2017 1:19 PM,03:52,1:23 PM,3.73,141.00,2.20,,Unchecked,Unchecked
5402,2,51,1,5/18/2017,Parlor1,1,2,2,5,,5/18/2017 1:18 PM,02:42,1:21 PM,3.10,205.00,2.80,,Unchecked,Unchecked
4528,2,45,1,5/18/2017,Parlor1,1,2,3,3,,5/18/2017 1:23 PM,04:05,1:28 PM,1.11,205.00,0.00,,Unchecked,Unchecked
4577,2,48,1,5/18/2017,Parlor1,1,2,3,4,,5/18/2017 1:24 PM,06:38,1:30 PM,2.09,164.00,0.00,,Unchecked,Unchecked
4066,3,55,1,5/18/2017,Parlor1,1,2,3,2,,5/18/2017 1:23 PM,08:30,1:31 PM,4.14,102.00,0.00,,Unchecked,Unchecked
4586,2,55,1,5/18/2017,Parlor1,1,2,3,1,,5/18/2017 1:23 PM,07:53,1:31 PM,1.92,94.00,0.00,,Unchecked,Unchecked
4537,2,48,1,5/18/2017,Parlor1,1,2,4,8,,5/18/2017 1:35 PM,10:59,1:46 PM,2.21,148.00,0.03,,Unchecked,Unchecked
4536,2,51,1,5/18/2017,Parlor1,1,2,4,7,,5/18/2017 1:35 PM,04:40,1:39 PM,5.49,165.00,2.05,,Unchecked,Unchecked
4585,2,50,1,5/18/2017,Parlor1,1,2,4,6,,5/18/2017 1:34 PM,02:34,1:36 PM,3.60,131.00,3.39,,Unchecked,Unchecked
4575,2,48,1,5/18/2017,Parlor1,1,2,4,5,,5/18/2017 1:33 PM,05:01,1:38 PM,3.30,151.00,0.03,,Unchecked,Unchecked
5408,5,44,1,5/18/2017,Parlor1,1,2,5,3,,5/18/2017 1:50 PM,02:00,1:52 PM,1.25,152.00,1.28,,Unchecked,Unchecked
4545,2,47,1,5/18/2017,Parlor1,1,2,5,2,,5/18/2017 1:45 PM,04:18,1:49 PM,4.27,167.00,1.55,,Unchecked,Unchecked
4582,3,52,1,5/18/2017,Parlor1,1,2,5,1,,5/18/2017 1:44 PM,06:30,1:51 PM,4.33,128.00,0.13,,Unchecked,Unchecked
4548,4,57,1,5/18/2017,Parlor1,1,2,0,1,,5/18/2017 12:45 PM,04:26,12:49 PM,6.33,0.00,1.60,,Unchecked,Unchecked
4550,4,56,1,5/18/2017,Parlor1,1,2,0,2,,5/18/2017 12:45 PM,06:26,12:52 PM,6.50,0.00,0.95,,Unchecked,Unchecked
4573,4,55,1,5/18/2017,Parlor1,1,2,0,3,,5/18/2017 12:46 PM,06:23,12:52 PM,2.44,0.00,0.80,,Unchecked,Unchecked
4583,4,58,1,5/18/2017,Parlor1,1,2,0,4,,5/18/2017 12:46 PM,06:49,12:53 PM,7.08,0.00,2.23,,Unchecked,Unchecked
5407,4,56,1,5/18/2017,Parlor1,1,3,1,3,,5/18/2017 3:42 PM,04:13,3:46 PM,3.21,128.00,1.28,,Unchecked,Unchecked
4587,4,60,1,5/18/2017,Parlor1,1,3,1,4,,5/18/2017 3:42 PM,07:51,3:50 PM,2.42,116.00,0.65,,Unchecked,Unchecked
4065,4,60,1,5/18/2017,Parlor1,1,3,1,2,,5/18/2017 3:41 PM,07:15,3:49 PM,2.51,200.00,0.45,,Unchecked,Unchecked
4550,4,56,1,5/18/2017,Parlor1,1,3,1,1,,5/18/2017 3:41 PM,05:03,3:46 PM,2.72,117.00,0.50,,Unchecked,Unchecked
4573,4,55,1,5/18/2017,Parlor1,1,3,2,8,,5/18/2017 3:43 PM,01:37,3:45 PM,0.24,27.00,0.25,,Checked,Unchecked
4546,4,57,1,5/18/2017,Parlor1,1,3,2,7,,5/18/2017 3:43 PM,04:51,3:48 PM,3.78,70.00,1.20,,Checked,Unchecked
4581,4,57,1,5/18/2017,Parlor1,1,3,2,6,,5/18/2017 3:43 PM,19:57,4:03 PM,4.88,200.00,0.70,,Unchecked,Unchecked
4548,4,57,1,5/18/2017,Parlor1,1,3,2,5,,5/18/2017 3:43 PM,08:12,3:51 PM,3.14,138.00,0.05,,Unchecked,Unchecked
5403,3,53,1,5/18/2017,Parlor1,1,3,3,3,,5/18/2017 4:00 PM,02:25,4:02 PM,2.47,156.00,2.38,,Unchecked,Unchecked
4066,3,55,1,5/18/2017,Parlor1,1,3,3,4,,5/18/2017 4:00 PM,04:48,4:05 PM,2.21,97.00,0.88,,Unchecked,Unchecked
4551,3,52,1,5/18/2017,Parlor1,1,3,3,2,,5/18/2017 3:59 PM,03:09,4:02 PM,2.69,46.00,1.80,,Checked,Unchecked
4583,4,58,1,5/18/2017,Parlor1,1,3,3,1,,5/18/2017 3:59 PM,03:04,4:02 PM,2.01,106.00,1.60,,Unchecked,Unchecked
5409,3,53,1,5/18/2017,Parlor1,1,3,4,8,,5/18/2017 4:12 PM,02:19,4:14 PM,2.23,112.00,2.18,,Unchecked,Unchecked
4535,3,52,1,5/18/2017,Parlor1,1,3,4,7,,5/18/2017 4:10 PM,05:55,4:16 PM,1.24,35.00,0.28,,Checked,Unchecked
4560,3,54,1,5/18/2017,Parlor1,1,3,4,6,,5/18/2017 4:09 PM,03:55,4:13 PM,2.56,97.00,0.90,,Unchecked,Unchecked
5402,2,51,1,5/18/2017,Parlor1,1,3,4,5,,5/18/2017 4:09 PM,01:37,4:11 PM,1.22,125.00,1.20,,Unchecked,Unchecked
4528,2,45,1,5/18/2017,Parlor1,1,3,5,3,,5/18/2017 4:18 PM,01:37,4:19 PM,0.65,166.00,0.60,,Unchecked,Unchecked
4577,2,48,1,5/18/2017,Parlor1,1,3,5,4,,5/18/2017 4:18 PM,10:00,4:28 PM,2.20,247.00,0.88,,Unchecked,Unchecked
4525,3,52,1,5/18/2017,Parlor1,1,3,5,2,,5/18/2017 4:17 PM,07:10,4:25 PM,2.43,53.00,1.35,,Checked,Unchecked
4586,2,55,1,5/18/2017,Parlor1,1,3,5,1,,5/18/2017 4:17 PM,02:39,4:20 PM,1.16,85.00,0.90,,Unchecked,Unchecked
5408,5,44,1,5/18/2017,Parlor1,1,3,6,3,,5/18/2017 4:43 PM,04:33,4:47 PM,3.79,200.00,1.13,,Unchecked,Unchecked
4536,2,51,1,5/18/2017,Parlor1,1,3,6,2,,5/18/2017 4:37 PM,06:27,4:43 PM,2.53,109.00,0.45,,Unchecked,Unchecked
4537,2,48,1,5/18/2017,Parlor1,1,3,6,1,,5/18/2017 4:36 PM,13:25,4:49 PM,1.90,182.00,0.03,,Unchecked,Unchecked
4545,2,47,1,5/18/2017,Parlor1,1,3,0,5,,5/18/2017 4:26 PM,08:44,4:34 PM,0.00,0.00,1.08,,Unchecked,Unchecked
4585,2,50,1,5/18/2017,Parlor1,1,3,0,6,,5/18/2017 4:26 PM,11:20,4:37 PM,0.00,0.00,2.43,,Unchecked,Unchecked
4575,2,48,1,5/18/2017,Parlor1,1,3,0,7,,5/18/2017 4:26 PM,03:05,4:29 PM,0.00,0.00,1.53,,Unchecked,Unchecked
4582,3,52,1,5/18/2017,Parlor1,1,3,0,8,,5/18/2017 4:27 PM,04:03,4:31 PM,0.00,0.00,1.98,,Unchecked,Unchecked
4587,4,60,1,5/19/2017,Parlor1,1,1,1,3,,5/19/2017 8:19 AM,09:34,8:28 AM,5.67,49.00,0.90,,Checked,Unchecked
5407,4,56,1,5/19/2017,Parlor1,1,1,1,4,,5/19/2017 8:19 AM,10:55,8:30 AM,9.87,68.00,0.85,,Checked,Unchecked
4548,4,57,1,5/19/2017,Parlor1,1,1,1,2,,5/19/2017 8:18 AM,13:19,8:32 AM,14.73,117.00,1.93,,Unchecked,Unchecked
4583,4,58,1,5/19/2017,Parlor1,1,1,1,1,,5/19/2017 8:18 AM,09:04,8:27 AM,11.53,111.00,2.68,,Unchecked,Unchecked
4573,4,55,1,5/19/2017,Parlor1,1,1,2,8,,5/19/2017 8:23 AM,06:47,8:30 AM,2.68,60.00,0.00,,Checked,Unchecked
4550,4,56,1,5/19/2017,Parlor1,1,1,3,6,,5/19/2017 8:50 AM,20:07,9:10 AM,15.18,231.00,1.40,,Unchecked,Unchecked
4546,4,57,1,5/19/2017,Parlor1,1,1,2,6,,5/19/2017 8:22 AM,13:15,8:35 AM,12.92,104.00,1.45,,Unchecked,Unchecked
4581,4,57,1,5/19/2017,Parlor1,1,1,2,5,,5/19/2017 8:22 AM,22:38,8:44 AM,16.36,136.00,0.80,,Unchecked,Unchecked
4551,3,52,1,5/19/2017,Parlor1,1,1,4,3,,5/19/2017 8:39 AM,09:01,8:48 AM,13.32,107.00,2.98,,Unchecked,Unchecked
4535,3,52,1,5/19/2017,Parlor1,1,1,4,4,,5/19/2017 8:39 AM,06:50,8:46 AM,6.57,87.00,1.50,,Unchecked,Unchecked
4066,3,55,1,5/19/2017,Parlor1,1,1,4,2,,5/19/2017 8:39 AM,12:17,8:51 AM,9.89,75.00,0.90,,Checked,Unchecked
4065,4,60,1,5/19/2017,Parlor1,1,1,4,1,,5/19/2017 8:39 AM,01:37,8:40 AM,1.05,37.00,1.10,,Checked,Unchecked
4525,3,52,1,5/19/2017,Parlor1,1,1,3,8,,5/19/2017 8:58 AM,11:45,9:10 AM,10.42,101.00,1.73,,Unchecked,Unchecked
5402,2,51,1,5/19/2017,Parlor1,1,1,3,7,,5/19/2017 8:57 AM,03:26,9:01 AM,3.00,57.00,2.20,,Checked,Unchecked
5403,3,53,1,5/19/2017,Parlor1,1,1,3,5,,5/19/2017 8:49 AM,06:24,8:56 AM,12.27,126.00,3.83,,Unchecked,Unchecked
4582,3,52,1,5/19/2017,Parlor1,1,1,5,3,,5/19/2017 9:00 AM,08:28,9:08 AM,13.34,110.00,2.40,,Unchecked,Unchecked
4537,2,48,1,5/19/2017,Parlor1,1,1,5,4,,5/19/2017 9:00 AM,05:49,9:06 AM,7.35,130.00,3.73,,Unchecked,Unchecked
5409,3,53,1,5/19/2017,Parlor1,1,1,5,2,,5/19/2017 8:56 AM,06:51,9:02 AM,12.05,106.00,2.55,,Unchecked,Unchecked
4586,2,55,1,5/19/2017,Parlor1,1,1,5,1,,5/19/2017 8:55 AM,08:09,9:03 AM,7.38,102.00,1.78,,Unchecked,Unchecked
4577,2,48,1,5/19/2017,Parlor1,1,1,6,3,,5/19/2017 9:18 AM,10:37,9:28 AM,5.36,107.00,0.95,,Unchecked,Unchecked
4585,2,50,1,5/19/2017,Parlor1,1,1,6,4,,5/19/2017 9:18 AM,05:58,9:24 AM,12.91,115.00,4.98,,Unchecked,Unchecked
4545,2,47,1,5/19/2017,Parlor1,1,1,6,2,,5/19/2017 9:18 AM,08:13,9:26 AM,12.05,130.00,2.40,,Unchecked,Unchecked
4528,2,45,1,5/19/2017,Parlor1,1,1,6,1,,5/19/2017 9:17 AM,02:17,9:20 AM,1.84,84.00,1.83,,Unchecked,Unchecked
4575,2,48,1,5/19/2017,Parlor1,1,1,7,7,,5/19/2017 9:24 AM,12:19,9:36 AM,10.90,128.00,1.33,,Unchecked,Unchecked
5408,5,44,1,5/19/2017,Parlor1,1,1,7,6,,5/19/2017 9:23 AM,04:46,9:28 AM,6.23,168.00,2.23,,Unchecked,Unchecked
4536,2,51,1,5/19/2017,Parlor1,1,1,7,5,,5/19/2017 9:23 AM,08:09,9:31 AM,11.53,94.00,2.83,,Unchecked,Unchecked
4548,4,57,1,5/19/2017,Parlor1,1,2,1,3,,5/19/2017 12:55 PM,07:08,1:02 PM,6.73,181.00,1.95,,Unchecked,Unchecked
4583,4,58,1,5/19/2017,Parlor1,1,2,1,4,,5/19/2017 12:56 PM,08:23,1:04 PM,4.31,140.00,0.00,,Unchecked,Unchecked
5407,4,56,1,5/19/2017,Parlor1,1,2,1,2,,5/19/2017 12:55 PM,08:04,1:03 PM,7.05,167.00,1.25,,Unchecked,Unchecked
4573,4,55,1,5/19/2017,Parlor1,1,2,1,1,,5/19/2017 12:55 PM,04:25,12:59 PM,2.09,163.00,0.80,,Unchecked,Unchecked
4546,4,57,1,5/19/2017,Parlor1,1,2,2,8,,5/19/2017 1:02 PM,06:39,1:09 PM,5.11,142.00,0.00,,Unchecked,Unchecked
4065,4,60,1,5/19/2017,Parlor1,1,2,2,7,,5/19/2017 1:02 PM,04:18,1:06 PM,2.80,200.00,0.38,,Unchecked,Unchecked
4550,4,56,1,5/19/2017,Parlor1,1,2,2,6,,5/19/2017 1:01 PM,08:12,1:09 PM,5.78,174.00,0.75,,Unchecked,Unchecked
4581,4,57,1,5/19/2017,Parlor1,1,2,2,5,,5/19/2017 1:01 PM,12:19,1:13 PM,4.96,142.00,0.80,,Unchecked,Unchecked
5409,3,53,1,5/19/2017,Parlor1,1,2,3,3,,5/19/2017 1:11 PM,03:23,1:15 PM,4.06,134.00,2.28,,Unchecked,Unchecked
4586,2,55,1,5/19/2017,Parlor1,1,2,3,4,,5/19/2017 1:12 PM,03:24,1:15 PM,2.04,105.00,1.23,,Unchecked,Unchecked
5402,2,51,1,5/19/2017,Parlor1,1,2,3,2,,5/19/2017 1:11 PM,02:21,1:13 PM,2.20,157.00,2.18,,Unchecked,Unchecked
4551,3,52,1,5/19/2017,Parlor1,1,2,3,1,,5/19/2017 1:11 PM,04:57,1:15 PM,5.33,149.00,2.80,,Unchecked,Unchecked
4560,3,54,1,5/19/2017,Parlor1,1,2,4,8,,5/19/2017 1:18 PM,05:55,1:24 PM,4.79,29.00,0.95,,Checked,Unchecked
4535,3,52,1,5/19/2017,Parlor1,1,2,4,7,,5/19/2017 1:18 PM,06:46,1:24 PM,2.14,95.00,0.53,,Unchecked,Unchecked
