,Grupo,Id_Animal,Num_Lac,Dias_Lac,Pico,Hora_S1,Hora_S2,Hora_S3,Durac_S1,Durac_S2,Durac_S3,Prod_S1,Prod_S2,Prod_S3,Hora_S1_ont,Hora_S2_ont,Hora_S3_ont,Dura_S1_ont,Dura_S2_ont,Dura_S3_ont,Prod_S1_ont,Prod_S2_ont,Prod_S3_ont,Data
31,2,4536.0,1.0,103.0,24.0,2017-08-20 08:30:00,,,1901-09-22 00:00:00,,,18.33,,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-08-08 00:00:00,1901-05-24 00:00:00,,10.24,5.95,,20/08/2017
32,3,5403.0,1.0,105.0,25.92,2017-08-20 09:00:00,,,1902-07-09 00:00:00,,,11.15,,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1901-02-20 00:00:00,1901-01-05 00:00:00,,8.56,5.95,,20/08/2017
33,3,5409.0,1.0,105.0,22.53,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-06-03 00:00:00,1900-12-24 00:00:00,,10.82,7.16,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1901-06-16 00:00:00,1900-11-23 00:00:00,,10.82,6.49,,20/08/2017
34,3,4582.0,1.0,104.0,22.69667,2017-08-20 08:30:00,2017-08-20 16:00:00,,1901-10-04 00:00:00,1900-10-15 00:00:00,,15.96,3.86,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-05-30 00:00:00,1900-12-24 00:00:00,,8.05,3.72,,20/08/2017
35,3,4557.0,1.0,92.0,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1903-04-11 00:00:00,1901-10-31 00:00:00,,11.34,6.65,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1902-01-04 00:00:00,1901-10-29 00:00:00,,11.72,8.35,,20/08/2017
36,3,4560.0,1.0,106.0,48.51,2017-08-20 09:00:00,,,1902-02-06 00:00:00,,,15.75,,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1902-01-09 00:00:00,1901-08-15 00:00:00,,15.1,8.72,,20/08/2017
37,3,4551.0,1.0,104.0,24.87667,2017-08-20 08:30:00,,,1901-08-10 00:00:00,,,11.85,,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1901-07-12 00:00:00,1901-03-24 00:00:00,,11.85,6.23,,20/08/2017
38,3,4525.0,1.0,104.0,18.93667,2017-08-20 08:30:00,2017-08-20 16:30:00,,1901-03-23 00:00:00,1901-06-05 00:00:00,,8.97,4.19,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-01-07 00:00:00,1901-02-03 00:00:00,,8.97,3.98,,20/08/2017
39,3,4535.0,1.0,104.0,12.3,2017-08-20 08:30:00,2017-08-20 16:30:00,,1901-06-02 00:00:00,1901-02-14 00:00:00,,9.26,4.49,,2017-08-19 08:00:00,2017-08-19 15:30:00,,1901-06-25 00:00:00,1900-12-16 00:00:00,,7.81,3.68,,20/08/2017
40,3,4066.0,1.0,107.0,20.95,2017-08-20 08:30:00,,,1902-03-15 00:00:00,,,9.2,,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1902-04-15 00:00:00,1901-01-03 00:00:00,,9.2,3.94,,20/08/2017
41,4,5407.0,1.0,108.0,22.236,2017-08-20 09:00:00,2017-08-20 16:30:00,,1901-08-27 00:00:00,1901-05-22 00:00:00,,13.08,9.41,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-12-10 00:00:00,1900-11-11 00:00:00,,13.46,6.56,,20/08/2017
42,4,4587.0,1.0,112.0,24.62,2017-08-20 10:00:00,,,1903-09-05 00:00:00,,,8.53,,,2017-08-19 09:00:00,,,1902-08-24 00:00:00,,,6.83,,,20/08/2017
43,4,4573.0,1.0,107.0,7.715,,2017-08-20 16:30:00,,,1900-07-10 00:00:00,,,1.48,,2017-08-19 09:00:00,2017-08-19 16:00:00,,1901-04-05 00:00:00,1901-09-10 00:00:00,,2.96,1.65,,20/08/2017
44,4,4581.0,1.0,109.0,25.372,,,,,,,,,,2017-08-19 09:00:00,2017-08-19 16:30:00,,1903-04-06 00:00:00,1900-03-16 00:00:00,,11.3,0.29,,20/08/2017
45,4,4583.0,1.0,110.0,18.58333,,2017-08-20 16:30:00,,,1901-02-18 00:00:00,,,5.63,,,2017-08-19 16:00:00,,,1901-07-24 00:00:00,,,6.05,,20/08/2017
46,4,4546.0,1.0,109.0,22.986,2017-08-20 09:00:00,,,1902-08-04 00:00:00,,,12.14,,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1902-07-16 00:00:00,1901-06-17 00:00:00,,12.25,6.48,,20/08/2017
47,4,4548.0,1.0,109.0,26.71,2017-08-20 09:00:00,,,1902-03-06 00:00:00,,,15.63,,,2017-08-19 09:00:00,2017-08-19 16:00:00,,1901-12-12 00:00:00,1901-02-19 00:00:00,,15.91,9.05,,20/08/2017
48,4,4550.0,1.0,108.0,24.08714,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-03-14 00:00:00,1901-05-01 00:00:00,,12.05,5.6,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-11-08 00:00:00,1901-02-13 00:00:00,,10.86,4.76,,20/08/2017
49,4,4065.0,1.0,112.0,5.29,,,,,,,,,,2017-08-19 09:00:00,2017-08-19 16:00:00,,1900-10-09 00:00:00,1900-08-05 00:00:00,,7.94,4.05,,20/08/2017
50,5,5408.0,1.0,96.0,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1901-05-15 00:00:00,1901-04-24 00:00:00,,9.21,18.28,,2017-08-19 08:30:00,2017-08-19 15:30:00,,1901-04-13 00:00:00,1900-11-12 00:00:00,,8.89,5.75,,20/08/2017
51,5,4584.0,1.0,54.0,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1901-08-15 00:00:00,1901-04-24 00:00:00,,8.59,9.98,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-11-24 00:00:00,1901-03-12 00:00:00,,7.43,4.96,,20/08/2017
52,5,4554.0,1.0,83.0,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1901-09-24 00:00:00,1901-11-09 00:00:00,,9.65,18.89,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-10-03 00:00:00,1901-04-18 00:00:00,,9.97,4.93,,20/08/2017
53,5,4572.0,1.0,60.0,,2017-08-20 09:30:00,2017-08-20 16:30:00,,1903-03-17 00:00:00,1901-04-24 00:00:00,,8.37,12.97,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-04-28 00:00:00,1901-06-04 00:00:00,,8.05,3.4,,20/08/2017
54,5,4544.0,1.0,62.0,,2017-08-20 09:00:00,2017-08-20 16:30:00,,1902-01-25 00:00:00,1901-06-14 00:00:00,,8.18,4.83,,2017-08-19 08:30:00,2017-08-19 16:00:00,,1901-11-04 00:00:00,1901-05-27 00:00:00,,7.32,5.05,,20/08/2017
55,6,4426.0,2.0,51.0,,,,,,,,,,,,,,,,,,,,20/08/2017
56,6,2648.0,1.0,127.0,,,,,,,,,,,,,,,,,,,,20/08/2017
57,6,4475.0,1.0,117.0,,,,,,,,,,,,,,,,,,,,20/08/2017
58,6,4477.0,2.0,135.0,,,,,,,,,,,,,,,,,,,,20/08/2017
59,6,4465.0,2.0,131.0,,,,,,,,,,,,,,,,,,,,20/08/2017
60,6,3530.0,1.0,114.0,22.58,,,,,,,,,,,,,,,,,,,20/08/2017
61,6,3458.0,1.0,134.0,,,,,,,,,,,,,,,,,,,,20/08/2017
62,6,3437.0,1.0,135.0,20.47,,,,,,,,,,,,,,,,,,,20/08/2017
63,6,2560.0,2.0,137.0,,,,,,,,,,,,,,,,,,,,20/08/2017
64,6,2416.0,2.0,118.0,,,,,,,,,,,,,,,,,,,,20/08/2017
65,7,3785.0,1.0,128.0,25.41,,,,,,,,,,,,,,,,,,,20/08/2017
66,7,2710.0,1.0,125.0,,,,,,,,,,,,,,,,,,,,20/08/2017
67,7,3600.0,1.0,135.0,,,,,,,,,,,,,,,,,,,,20/08/2017
68,7,3644.0,1.0,131.0,,,,,,,,,,,,,,,,,,,,20/08/2017
69,7,4453.0,2.0,129.0,,,,,,,,,,,,,,,,,,,,20/08/2017
70,7,3538.0,8.0,135.0,,,,,,,,,,,,,,,,,,,,20/08/2017
71,7,3460.0,1.0,132.0,,,,,,,,,,,,,,,,,,,,20/08/2017
72,7,2483.0,2.0,130.0,,,,,,,,,,,,,,,,,,,,20/08/2017
73,7,2431.0,1.0,136.0,24.81,,,,,,,,,,,,,,,,,,,20/08/2017
74,74,74.0,1.2972972972973,107.243243243243,20.51266,,,,,,,546.96,248.77,,,,,,,,498.56,270.8,,20/08/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,20/08/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,29/08/2017
1,,2646.0,1.0,488.0,11.24,,,,,,,,,,,,,,,,,,,29/08/2017
2,1,3652.0,2.0,88.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-03-20 00:00:00,1900-09-03 00:00:00,,12.48,6.33,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1900-12-22 00:00:00,1900-10-15 00:00:00,,9.62,6.92,,29/08/2017
3,1,653.0,2.0,123.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-10-03 00:00:00,1900-09-05 00:00:00,,15.63,7.75,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1901-06-26 00:00:00,1901-01-20 00:00:00,,15.84,8.89,,29/08/2017
4,1,2623.0,1.0,89.0,,2017-08-29 08:00:00,2017-08-29 16:00:00,,1901-03-11 00:00:00,1900-11-21 00:00:00,,13.39,7.81,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1901-04-10 00:00:00,1900-11-30 00:00:00,,14.32,7.73,,29/08/2017
5,1,2624.0,2.0,107.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-09-07 00:00:00,1901-06-02 00:00:00,,11.02,10.57,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1902-06-14 00:00:00,1901-08-16 00:00:00,,15.79,9.19,,29/08/2017
6,1,2662.0,2.0,136.0,,,,,,,,,,,,2017-08-28 17:00:00,,,1900-09-03 00:00:00,,,5.32,,29/08/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,29/08/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,29/08/2017
9,1,4498.0,1.0,83.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1902-03-24 00:00:00,1902-09-02 00:00:00,,11.83,8.73,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1900-09-25 00:00:00,1902-12-12 00:00:00,,14.95,7.69,,29/08/2017
10,1,4448.0,1.0,148.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-10-23 00:00:00,1904-01-11 00:00:00,,12.66,6.85,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1900-08-16 00:00:00,1901-02-14 00:00:00,,12.81,6.44,,29/08/2017
11,1,4412.0,2.0,86.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-08-09 00:00:00,1900-09-03 00:00:00,,9.39,4.88,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1900-10-13 00:00:00,1901-04-01 00:00:00,,9.8,5.16,,29/08/2017
12,1,4421.0,1.0,115.0,,,,,,,,,,,,2017-08-28 17:00:00,,,1901-02-25 00:00:00,,,4.59,,29/08/2017
13,1,4021.0,2.0,93.0,,2017-08-29 08:00:00,2017-08-29 16:00:00,,1901-04-02 00:00:00,1901-04-12 00:00:00,,11.67,6.05,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1901-05-26 00:00:00,1900-10-23 00:00:00,,11.01,5.46,,29/08/2017
14,1,3579.0,1.0,78.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-10-08 00:00:00,1901-02-03 00:00:00,,13.38,6.74,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1901-03-01 00:00:00,1901-12-06 00:00:00,,12.97,7.64,,29/08/2017
15,1,3527.0,1.0,97.0,,,,,,,,,,,,,,,,,,,,29/08/2017
16,1,3500.0,2.0,94.0,,2017-08-29 08:30:00,2017-08-29 15:30:00,,1901-01-23 00:00:00,1900-08-11 00:00:00,,13.41,6.06,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1901-01-26 00:00:00,1900-09-07 00:00:00,,12.92,6.98,,29/08/2017
17,1,3475.0,1.0,105.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-12-03 00:00:00,1900-09-16 00:00:00,,13.33,6.38,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1901-09-01 00:00:00,1901-03-17 00:00:00,,13.93,5.83,,29/08/2017
18,1,3424.0,1.0,102.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1902-06-24 00:00:00,1901-10-16 00:00:00,,8.18,7.05,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1901-09-01 00:00:00,1901-06-17 00:00:00,,6.47,5.57,,29/08/2017
19,1,2581.0,1.0,130.0,,,,,,,,,,,,2017-08-28 17:00:00,,,1900-11-14 00:00:00,,,6.03,,29/08/2017
20,1,2567.0,1.0,95.0,,2017-08-29 08:00:00,2017-08-29 15:30:00,,1901-02-07 00:00:00,1900-09-27 00:00:00,,13.22,7.61,,2017-08-28 08:00:00,2017-08-28 15:30:00,,1901-04-05 00:00:00,1901-03-23 00:00:00,,15.43,6.83,,29/08/2017
21,1,2468.0,2.0,116.0,,2017-08-29 08:30:00,2017-08-29 15:30:00,,1900-12-30 00:00:00,1900-09-27 00:00:00,,10.18,4.89,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1900-12-07 00:00:00,1900-08-26 00:00:00,,11.03,4.92,,29/08/2017
22,1,2406.0,2.0,91.0,,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-06-20 00:00:00,1901-02-09 00:00:00,,9.9,5.54,,2017-08-28 08:00:00,2017-08-28 16:00:00,,1901-05-11 00:00:00,1900-11-29 00:00:00,,10.58,5.45,,29/08/2017
23,2,5402.0,1.0,112.0,8.565,,,,,,,,,,,,,,,,,,,29/08/2017
24,2,4585.0,1.0,111.0,23.704,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-03-31 00:00:00,1900-10-10 00:00:00,,12.47,6.54,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-01-30 00:00:00,1900-09-17 00:00:00,,12.04,6.52,,29/08/2017
25,2,4586.0,1.0,116.0,12.32,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-12-15 00:00:00,1901-01-13 00:00:00,,8.64,4.63,,,2017-08-28 16:00:00,,,1901-03-12 00:00:00,,,5.01,,29/08/2017
26,2,4575.0,1.0,109.0,22.07667,2017-08-29 08:30:00,2017-08-29 16:00:00,,1902-05-04 00:00:00,1901-08-06 00:00:00,,13.19,7.11,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1902-04-02 00:00:00,1901-05-10 00:00:00,,13.46,6.61,,29/08/2017
27,2,4577.0,1.0,109.0,9.549999,,,,,,,,,,,,,,,,,,,29/08/2017
28,2,4545.0,1.0,108.0,23.7625,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-11-12 00:00:00,1901-11-08 00:00:00,,14.49,6.18,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1902-01-06 00:00:00,1901-04-05 00:00:00,,13.68,6.41,,29/08/2017
29,2,4537.0,1.0,109.0,15.822,2017-08-29 08:30:00,2017-08-29 16:00:00,,1900-07-02 00:00:00,1900-08-14 00:00:00,,3.07,2.15,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1900-10-28 00:00:00,1900-08-27 00:00:00,,4.53,2.65,,29/08/2017
30,2,4528.0,1.0,106.0,8.05,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-09-02 00:00:00,1901-04-16 00:00:00,,7.42,4.57,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-10-04 00:00:00,1901-02-27 00:00:00,,8.79,3.65,,29/08/2017
31,2,4536.0,1.0,112.0,24.0,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-10-25 00:00:00,1901-05-23 00:00:00,,9.99,6.9,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-07-18 00:00:00,1901-03-23 00:00:00,,10.98,7.01,,29/08/2017
32,3,5403.0,1.0,114.0,25.92,2017-08-29 09:00:00,2017-08-29 16:30:00,,1901-05-27 00:00:00,1901-02-09 00:00:00,,11.24,7.02,,2017-08-28 08:30:00,2017-08-28 16:30:00,,1901-10-27 00:00:00,1900-12-22 00:00:00,,11.14,6.54,,29/08/2017
33,3,5409.0,1.0,114.0,22.53,2017-08-29 08:30:00,2017-08-29 16:30:00,,1901-11-12 00:00:00,1901-02-25 00:00:00,,11.13,6.25,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-06-29 00:00:00,1901-01-04 00:00:00,,10.77,5.39,,29/08/2017
34,3,4582.0,1.0,113.0,22.69667,2017-08-29 08:30:00,2017-08-29 16:00:00,,1901-11-28 00:00:00,1901-03-01 00:00:00,,7.6,3.57,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-08-17 00:00:00,1900-12-11 00:00:00,,8.43,4.15,,29/08/2017
35,3,4557.0,1.0,101.0,31.1,2017-08-29 09:00:00,2017-08-29 16:30:00,,1903-06-27 00:00:00,1901-08-29 00:00:00,,11.17,8.4,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1902-04-15 00:00:00,1901-07-22 00:00:00,,14.21,7.3,,29/08/2017
36,3,4560.0,1.0,115.0,48.51,2017-08-29 08:30:00,2017-08-29 16:30:00,,1902-05-11 00:00:00,1901-07-17 00:00:00,,15.04,7.53,,2017-08-28 08:30:00,2017-08-28 16:30:00,,1901-11-28 00:00:00,1901-10-18 00:00:00,,15.44,9.56,,29/08/2017
37,3,4551.0,1.0,113.0,24.87667,2017-08-29 08:30:00,2017-08-29 16:30:00,,1901-12-04 00:00:00,1901-02-10 00:00:00,,13.52,7.11,,2017-08-28 08:30:00,2017-08-28 16:00:00,,1901-09-05 00:00:00,1901-04-14 00:00:00,,12.59,7.18,,29/08/2017
38,3,4525.0,1.0,113.0,18.93667,2017-08-29 09:00:00,2017-08-29 16:30:00,,1900-12-24 00:00:00,1900-12-06 00:00:00,,7.69,6.07,,2017-08-28 08:30:00,2017-08-28 16:30:00,,1901-04-03 00:00:00,1900-09-21 00:00:00,,9.3,4.42,,29/08/2017
39,3,4535.0,1.0,113.0,12.3,2017-08-29 09:00:00,2017-08-29 16:30:00,,1901-07-05 00:00:00,1901-02-24 00:00:00,,9.7,4.98,,2017-08-28 08:30:00,2017-08-28 16:30:00,,1901-11-23 00:00:00,1900-11-29 00:00:00,,8.88,4.05,,29/08/2017
40,3,4066.0,1.0,116.0,20.95,2017-08-29 08:30:00,2017-08-29 16:30:00,,1903-10-18 00:00:00,1901-12-04 00:00:00,,4.86,7.54,,2017-08-28 08:30:00,2017-08-28 16:30:00,,1902-06-25 00:00:00,1901-07-30 00:00:00,,8.45,6.56,,29/08/2017
41,4,5407.0,1.0,117.0,22.236,2017-08-29 09:00:00,2017-08-29 16:30:00,,1901-08-26 00:00:00,1901-06-01 00:00:00,,12.85,7.89,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1901-08-07 00:00:00,1901-04-03 00:00:00,,13.14,7.63,,29/08/2017
42,4,4587.0,1.0,121.0,24.62,,,,,,,,,,2017-08-28 09:00:00,,,1904-01-04 00:00:00,,,9.73,,,29/08/2017
43,4,4573.0,1.0,116.0,7.715,,,,,,,,,,,,,,,,,,,29/08/2017
44,4,4581.0,1.0,118.0,25.372,2017-08-29 09:00:00,2017-08-29 16:30:00,,1903-12-11 00:00:00,1903-12-17 00:00:00,,10.49,7.15,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1903-11-21 00:00:00,1903-04-05 00:00:00,,12.98,7.64,,29/08/2017
45,4,4583.0,1.0,119.0,18.58333,2017-08-29 09:30:00,2017-08-29 16:30:00,,1901-12-01 00:00:00,1901-04-14 00:00:00,,9.12,5.19,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1901-10-11 00:00:00,1901-03-27 00:00:00,,8.83,5.48,,29/08/2017
46,4,4546.0,1.0,118.0,22.986,2017-08-29 09:30:00,2017-08-29 16:30:00,,1902-11-06 00:00:00,1902-09-14 00:00:00,,11.54,7.0,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1902-08-27 00:00:00,1901-12-29 00:00:00,,11.96,8.04,,29/08/2017
47,4,4548.0,1.0,118.0,26.71,2017-08-29 09:00:00,2017-08-29 16:30:00,,1904-01-05 00:00:00,1903-06-03 00:00:00,,13.37,9.72,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1903-07-09 00:00:00,1901-12-30 00:00:00,,16.9,9.22,,29/08/2017
48,4,4550.0,1.0,117.0,24.08714,2017-08-29 09:00:00,2017-08-29 16:30:00,,1901-12-08 00:00:00,1901-05-13 00:00:00,,10.53,5.36,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1901-10-28 00:00:00,1901-05-22 00:00:00,,11.37,5.26,,29/08/2017
49,4,4065.0,1.0,121.0,5.29,2017-08-29 09:30:00,2017-08-29 16:30:00,,1900-08-09 00:00:00,1901-04-13 00:00:00,,5.13,4.01,,2017-08-28 09:00:00,2017-08-28 16:30:00,,1900-07-20 00:00:00,1900-07-30 00:00:00,,4.54,2.9,,29/08/2017
50,5,5408.0,1.0,105.0,25.975,,,,,,,,,,,,,,,,,,,29/08/2017
51,5,4584.0,1.0,63.0,,2017-08-29 09:30:00,2017-08-29 17:00:00,,1902-08-06 00:00:00,1901-10-18 00:00:00,,11.41,6.85,,2017-08-28 09:30:00,,,1902-07-12 00:00:00,,,10.94,,,29/08/2017
52,5,4554.0,1.0,92.0,,,,,,,,,,,2017-08-28 09:30:00,,,1902-03-15 00:00:00,,,10.9,,,29/08/2017
53,5,4572.0,1.0,69.0,,2017-08-29 09:30:00,2017-08-29 17:00:00,,1902-06-20 00:00:00,1901-07-17 00:00:00,,8.4,5.2,,2017-08-28 09:30:00,,,1901-10-31 00:00:00,,,9.42,,,29/08/2017
54,5,4544.0,1.0,71.0,,2017-08-29 09:30:00,2017-08-29 17:00:00,,1902-01-15 00:00:00,1901-10-26 00:00:00,,7.02,5.08,,2017-08-28 09:30:00,,,1902-01-06 00:00:00,,,7.93,,,29/08/2017
55,6,4426.0,2.0,60.0,,,,,,,,,,,,,,,,,,,,29/08/2017
56,6,2648.0,1.0,136.0,,,,,,,,,,,,,,,,,,,,29/08/2017
57,6,4475.0,1.0,126.0,,,,,,,,,,,,,,,,,,,,29/08/2017
58,6,4477.0,2.0,144.0,,,,,,,,,,,,,,,,,,,,29/08/2017
59,6,4465.0,2.0,140.0,,,,,,,,,,,,,,,,,,,,29/08/2017
60,6,3530.0,1.0,123.0,22.58,,,,,,,,,,,,,,,,,,,29/08/2017
61,6,3458.0,1.0,143.0,,,,,,,,,,,,,,,,,,,,29/08/2017
62,6,3437.0,1.0,144.0,20.47,,,,,,,,,,,,,,,,,,,29/08/2017
63,6,2560.0,2.0,146.0,,,,,,,,,,,,,,,,,,,,29/08/2017
64,6,2416.0,2.0,127.0,,,,,,,,,,,,,,,,,,,,29/08/2017
65,7,3785.0,1.0,137.0,25.41,,,,,,,,,,,,,,,,,,,29/08/2017
66,7,2710.0,1.0,134.0,,,,,,,,,,,,,,,,,,,,29/08/2017
67,7,3600.0,1.0,144.0,,,,,,,,,,,,,,,,,,,,29/08/2017
68,7,3644.0,1.0,140.0,,,,,,,,,,,,,,,,,,,,29/08/2017
69,7,4453.0,2.0,138.0,,,,,,,,,,,,,,,,,,,,29/08/2017
70,7,3538.0,8.0,144.0,,,,,,,,,,,,,,,,,,,,29/08/2017
71,7,3460.0,1.0,141.0,,,,,,,,,,,,,,,,,,,,29/08/2017
72,7,2483.0,2.0,139.0,,,,,,,,,,,,,,,,,,,,29/08/2017
73,7,2431.0,1.0,145.0,24.81,,,,,,,,,,,,,,,,,,,29/08/2017
74,74,74.0,1.2972972972973,115.878378378378,20.71984,,,,,,,440.75,263.24,,,,,,,,478.8,255.82,,29/08/2017
75,[Número do grupo] < '8',,,,,,,,,,,,,,,,,,,,,,,29/08/2017
0,,4426.0,2.0,91.0,,,,,,,,,,,,,,,,,,,,23/08/2017
1,,2646.0,1.0,482.0,11.24,,,,,,,,,,,,,,,,,,,23/08/2017
2,1,3652.0,2.0,82.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1900-12-03 00:00:00,1900-09-06 00:00:00,,10.98,5.42,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1900-12-09 00:00:00,1900-09-29 00:00:00,,11.66,5.7,,23/08/2017
3,1,653.0,2.0,117.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1901-09-04 00:00:00,1900-12-29 00:00:00,,13.78,9.9,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-05-28 00:00:00,1900-10-20 00:00:00,,13.86,9.18,,23/08/2017
4,1,2623.0,1.0,83.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1901-04-06 00:00:00,1900-10-22 00:00:00,,15.03,6.97,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-02-18 00:00:00,1901-05-24 00:00:00,,15.11,7.35,,23/08/2017
5,1,2624.0,2.0,101.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1903-02-15 00:00:00,1901-05-11 00:00:00,,12.82,8.34,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-09-30 00:00:00,1901-09-17 00:00:00,,11.76,8.52,,23/08/2017
6,1,2662.0,2.0,130.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1900-12-31 00:00:00,1900-08-20 00:00:00,,9.96,4.49,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-04-05 00:00:00,1900-09-17 00:00:00,,10.9,3.68,,23/08/2017
7,1,4588.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,23/08/2017
8,1,4549.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,23/08/2017
9,1,4498.0,1.0,77.0,,2017-08-23 07:30:00,2017-08-23 15:30:00,,1903-07-23 00:00:00,1902-09-28 00:00:00,,14.34,7.56,,2017-08-22 07:30:00,2017-08-22 15:30:00,,1902-12-10 00:00:00,1902-11-18 00:00:00,,13.74,7.0,,23/08/2017
10,1,4448.0,1.0,142.0,,2017-08-23 07:30:00,2017-08-23 15:30:00,,1901-09-28 00:00:00,1901-03-22 00:00:00,,11.54,6.64,,2017-08-22 07:30:00,2017-08-22 15:30:00,,1901-10-01 00:00:00,1901-02-27 00:00:00,,11.67,5.99,,23/08/2017
11,1,4412.0,2.0,80.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1901-02-22 00:00:00,1900-09-29 00:00:00,,9.81,5.36,,2017-08-22 07:30:00,2017-08-22 15:30:00,,1901-04-01 00:00:00,1900-10-13 00:00:00,,9.5,5.02,,23/08/2017
12,1,4421.0,1.0,109.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1901-03-09 00:00:00,1900-09-25 00:00:00,,7.08,4.49,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-02-26 00:00:00,1900-07-24 00:00:00,,7.35,3.73,,23/08/2017
13,1,4021.0,2.0,87.0,,2017-08-23 08:00:00,2017-08-23 15:30:00,,1901-05-29 00:00:00,1900-10-03 00:00:00,,11.03,4.8,,2017-08-22 08:00:00,2017-08-22 15:30:00,,1901-05-17 00:00:00,1900-09-12 00:00:00,,12.94,4.65,,23/08/2017
